,path,label,features,pca_features
25,s3://p8-data-2023/Test/Mandarine/r_300_100.jpg,Mandarine,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.10206912, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 0.2136882 , -3.11143409, -4.44637257, -9.29594113,  2.81588016,
        4.80638888,  2.73179118,  6.1949697 , -6.94776112, -4.56892676,
       -2.71787085, -0.40957408,  1.77841987,  2.49817761, -2.88969925,
        0.09315594, -3.27351205,  1.06534748,  1.43076124,  1.74342506,
       -2.10248624, -0.74511594,  3.60220493, -1.16606999,  1.31789319,
        2.75300412,  0.34712018, -1.81843336, -0.79936623, -1.82100452,
        0.28850276,  0.46467531,  1.80131244, -2.87252652,  2.28212231,
       -2.38588602, -2.39064317, -1.69741091, -1.45428357, -0.62871354,
       -0.64106734,  1.78517913, -2.31749307, -0.46666681, -1.35993694,
       -0.13399056, -2.14812486, -0.64543304, -1.52896791,  0.9343592 ])}"
26,s3://p8-data-2023/Test/Onion White/r2_91_100.jpg,Onion White,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.12570545, 0.00554863, 0.        , ..., 0.        , 0.03009517,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-0.57806844, -0.20524934, -8.19176491, -6.77634215, 13.09786406,
        1.28323549,  2.03883348,  1.16368399, -8.54565892,  1.0531907 ,
       -3.4588175 ,  3.19235289, -0.76460193,  0.96106073, -0.77314738,
        3.61331389, -4.66772082,  1.76875912, -1.06448294, -0.4348307 ,
       -4.16904429, -1.53045492,  6.43434644, -1.84956069,  0.38474352,
        2.43015929,  0.31041276,  0.30232601, -3.03243339, -2.5957266 ,
       -0.83017257,  0.82237567,  1.90842582, -1.76506619,  1.76960016,
       -0.43895735, -0.45830714, -0.66369268,  1.47866637, -0.60291371,
       -0.47986102,  1.16333827, -0.75489837,  0.1460935 ,  1.44223183,
       -1.05420224, -0.85457067, -0.49417153,  0.01593927,  0.74697283])}"
27,s3://p8-data-2023/Test/Cantaloupe 2/r_47_100.jpg,Cantaloupe 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.22157441, 0.06835079, 0.        , ..., 0.        , 0.03734905,
       0.64478952])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -2.06023661,   4.41522222, -12.59733464,  -4.42937419,
         0.40115745,  12.55508368,  -1.05382142,   5.47855083,
        -4.00042068,   4.04216558,  -2.51002582,   2.85885754,
         3.56907765,   5.44506414,   0.77686456,   0.56042269,
        -1.48262661,   3.80587161,   0.16035183,   0.31148988,
         1.01366816,   4.1634228 ,   0.88221744,  -0.87817721,
         0.62192493,   2.91161912,   1.89500398,  -2.27717896,
        -1.12751959,  -2.34781998,   1.22082976,   0.46153251,
         2.12274896,  -0.36739708,   1.26018605,   0.03835905,
         2.26654314,  -2.88409443,   0.57477971,  -1.02427846,
         0.9749165 ,   2.34048144,  -0.54809881,   1.44852274,
        -1.10262807,  -0.03463563,   0.08654605,  -0.72723491,
         0.87941229,  -1.84848448])}"
28,s3://p8-data-2023/Test/Pear Red/r_93_100.jpg,Pear Red,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.03097475, 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  2.42971107,  -0.84587472,  -5.13379121, -11.7010373 ,
         5.66019045,   3.09998799,   2.26464267,   2.29703836,
        -3.78278465,  -1.95154398,   0.0782639 ,   2.99737182,
        -0.08538667,   3.18369804,  -0.50516134,  -2.51333274,
        -4.27388165,   1.06115242,   2.91956624,   3.43950976,
        -2.38728707,   1.79742912,   4.03880436,  -0.60088222,
         0.38350947,   3.07467678,   1.34239373,  -1.82929856,
         0.43478017,  -1.96159449,   0.90504465,   0.62705432,
         0.5823762 ,  -2.46616099,   1.97405688,  -2.70229314,
        -0.71962617,  -1.33368359,  -0.51093837,  -0.94165381,
         0.36599654,   1.97786512,  -2.74173904,   0.60551441,
        -1.96044772,  -0.22311693,  -0.87016718,  -2.07639694,
         0.15841764,   1.20783112])}"
29,s3://p8-data-2023/Test/Beetroot/r_166_100.jpg,Beetroot,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.18769678, 0.        , 0.        , ..., 0.        , 0.17619655,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  0.24453511,   5.74185972, -10.45224533,  -6.70270038,
         6.996808  ,   3.82079478,   0.7239245 ,   4.79973448,
        -5.97567602,  -0.90071039,  -3.41382688,  -0.22947853,
         3.51587884,   1.56786112,   1.58181544,   0.17623172,
        -1.83914016,  -0.17127162,   1.61404061,   1.47844363,
        -1.6292818 ,   0.08291576,   1.86869984,  -1.82309927,
        -1.51425187,   4.10501547,  -1.88487129,  -1.05848174,
        -1.34547323,  -0.38418241,   0.46050507,   1.61818022,
         3.28904836,  -3.63284476,  -2.58755527,  -2.40474183,
        -0.36117143,   0.08289455,   0.31347784,  -1.4771208 ,
         2.66248696,  -0.54261896,  -2.49411757,  -0.02597265,
         2.65752729,   0.31158033,  -1.05248219,   0.74302079,
         0.33306765,   0.05405227])}"
30,s3://p8-data-2023/Test/Rambutan/143_100.jpg,Rambutan,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.43160442, 3.18366504, 0.        , ..., 0.        , 0.        ,
       0.03072446])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.99738204,   8.84713451,  -2.39000151,  -4.40708867,
        -4.26682188,   3.48002393,  -3.50732641,   0.72097215,
       -13.98642256,   2.94304663,  -5.18830522,   5.00188088,
         0.94081992,  -0.26873783,  -4.39719808,  -0.79902629,
         4.70456998,  -0.2164265 ,   3.74312488,  -1.06561661,
        -3.84371336,   3.72108556,   6.58819736,  -2.57863276,
        -2.14118421,   4.67979895,  -2.42793197,   0.10466928,
        -0.46390293,  -1.13836583,   0.71456619,   1.07208532,
         1.68648601,  -1.33754484,   2.27890036,  -4.333201  ,
        -0.56628648,  -0.13144757,  -1.90366089,  -2.39182008,
         0.36243614,   0.68764253,   0.25743883,   0.51404082,
         1.28430866,  -2.32750967,  -0.90489819,  -1.87156792,
         0.94259017,   0.0470724 ])}"
31,s3://p8-data-2023/Test/Cantaloupe 1/r_74_100.jpg,Cantaloupe 1,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.02863379, 0.        , 0.        , ..., 0.        , 0.16117977,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-0.1255717 , -3.81140578, -6.55741061, -0.6384596 ,  2.3329108 ,
        8.94451991, -0.86463915,  3.36398396, -4.81626221, -0.94903416,
       -4.20325414, -1.11565813,  3.8581708 ,  3.09792223, -0.88256431,
       -1.10102358, -2.84043332,  1.25747047, -2.97936072, -1.44299608,
       -2.08090162,  1.8457333 ,  3.01757698,  0.26219139, -2.07385569,
        2.50491602,  0.59148509, -1.42394435, -0.87002051, -1.31159826,
        0.98724711, -1.19697949,  2.07367287, -2.82010616,  2.30869078,
        1.19878063,  1.1712972 , -1.66380345,  0.53262314, -2.27917413,
        1.42601257,  1.66072937, -1.2493379 ,  1.63568066,  0.04785629,
        2.12869572, -3.11554317, -1.40651183, -0.81203983, -0.45248072])}"
32,s3://p8-data-2023/Test/Pear 2/r_271_100.jpg,Pear 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0., 0., 0., ..., 0., 0., 0.])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 5.3189098 , -4.11132265, -7.87589808, -8.63229476,  3.97273985,
        5.32225437, -4.04027718,  1.29438356, -3.85090644,  0.8542297 ,
       -3.74866809,  1.08899369,  1.9965673 ,  1.01540223, -0.83168603,
       -2.43711811, -2.94085696,  3.36579456,  1.26355638,  3.02940798,
        1.76517977,  3.88750104,  2.81845852,  0.03682835,  2.41036779,
        3.273887  , -0.95286529,  0.05521447, -0.7741811 , -2.49008042,
       -0.05416812,  0.75427984,  1.92016732, -2.20359394,  2.16046473,
       -1.71505691,  1.38985498, -3.21144321, -0.2459759 , -2.60486918,
        1.52237709, -0.02523967, -2.47251498,  1.47498036,  1.42433985,
       -1.26190842, -1.45692777, -1.17727213, -0.10311737,  0.14456215])}"
33,s3://p8-data-2023/Test/Cantaloupe 2/r_179_100.jpg,Cantaloupe 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.00324892, 0.        , 0.        , ..., 0.        , 0.10026419,
       0.01684174])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-3.30539374e+00,  1.45743930e+00, -9.93793392e+00, -2.34113789e+00,
        2.37119965e-01,  1.13692588e+01, -1.27388065e+00,  4.08290012e+00,
       -4.75030433e+00,  3.56065070e+00, -2.57028517e+00,  1.81584369e+00,
        3.55214251e+00,  5.93296111e+00, -2.12594878e-01,  5.72971208e-01,
       -1.64109999e+00,  3.52678639e+00, -2.21247507e+00,  1.23684089e-02,
       -6.45918668e-01,  2.88040708e+00,  1.08781208e+00, -1.93263081e-02,
        6.06381217e-01,  2.54831217e+00,  1.18367308e+00, -9.42994879e-01,
       -7.11153013e-01, -1.45600616e+00,  1.30300212e+00, -2.27731398e-01,
        7.90381141e-01, -1.45192988e-03,  1.62247657e+00,  1.46754377e+00,
        1.62704031e+00, -3.26132812e+00,  1.86898599e+00, -1.97024565e+00,
        1.19082410e+00,  2.19101430e+00, -4.35141756e-01,  1.29459205e+00,
       -9.91128002e-01,  1.57727901e+00, -1.23193151e+00, -2.11873916e+00,
       -8.22725125e-01, -1.40076000e+00])}"
34,s3://p8-data-2023/Test/Pear Forelle/196_100.jpg,Pear Forelle,"{'type': 1, 'size': None, 'indices': None, 'values': array([1.12112606, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -0.39684605,   0.05903779,  -8.95125216,  -9.85671087,
         4.93029379,   8.45302116, -10.90819381,   6.69303986,
        -6.57360618,  -0.79417989,  -7.27496329,   5.47641965,
         2.08311538,  -0.27267329,  -2.68449039,  -1.59677938,
        -1.30568345,   7.10061302,   0.46321167,   5.34543541,
         1.06764243,   1.42967896,   5.78895424,  -1.18254477,
         0.65712085,   2.55819483,   2.0494373 ,   3.29849707,
         1.946057  ,  -2.23849867,   1.05300495,  -0.79005662,
         1.54239244,  -3.26905658,   1.54215932,  -2.35201633,
        -2.31929135,  -2.86136492,   1.08162962,  -2.08795144,
         0.72346569,   4.08888851,  -1.67927593,   1.09891463,
         0.72048239,   1.22748979,   0.46302807,   0.21274107,
        -0.09009296,   1.32021645])}"
35,s3://p8-data-2023/Test/Cantaloupe 2/202_100.jpg,Cantaloupe 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.        , 0.        , ..., 0.        , 0.22967091,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-3.1402224 , -0.01361551, -9.25573407, -2.66695707,  0.46025347,
       10.29133475,  0.01973324,  4.07229996, -2.4004824 ,  4.06213806,
       -2.51800885,  1.18964905,  3.87466997,  4.5221899 ,  1.17547454,
        1.14210007,  0.82803773,  1.96127484, -2.77010088,  0.88295836,
       -0.57492513,  3.26136782,  0.63478741, -0.0862709 , -1.19882038,
        1.4652763 , -0.63937784, -1.54400227, -0.66647853, -1.95517481,
       -0.13037637,  0.42372501,  1.35737214, -1.63180849,  2.41039122,
        0.71752705,  3.01247343, -1.46706017,  2.81684348, -2.13096944,
        0.3850909 ,  1.95524418,  0.27339442,  1.90953223, -0.93948156,
        1.69368712, -2.57801735, -1.49952954,  0.70100815, -1.89956588])}"
36,s3://p8-data-2023/Test/Cantaloupe 2/206_100.jpg,Cantaloupe 2,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.        , 0.        , 0.        , ..., 0.        , 0.14172073,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-2.83437694, -0.76718597, -9.58895986, -3.55287122, -0.31284915,
       10.87859436, -0.51914862,  3.78278967, -2.27774144,  3.44405095,
       -3.9348897 ,  1.07977456,  4.0421568 ,  4.7883018 ,  1.14949026,
        1.39396335,  0.58931745,  2.36535578, -2.25224607,  1.20977977,
       -0.19784849,  3.31862434,  1.17858786, -0.43056532, -1.03330386,
        1.10850238, -0.16478888, -1.94123171, -0.55656566, -1.98708859,
        0.39008364,  0.15660843,  2.22059629, -2.20450421,  2.27108077,
        0.23306482,  2.88052464, -1.3532553 ,  2.21782001, -1.66662211,
        0.73519173,  1.63689556, -0.02353538,  1.34467804, -1.39092148,
        0.92871014, -2.43997532, -1.28961596,  0.47747313, -1.63940555])}"
37,s3://p8-data-2023/Test/Pepper Orange/r_90_100.jpg,Pepper Orange,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.72566205, 0.31489992, 0.        , ..., 0.        , 0.        ,
       0.27659887])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ 2.51833412,  2.04643776,  6.23082485, -2.3685697 ,  6.16043453,
        2.29088672, -0.15982782,  7.00880346, -6.25232624, -2.26849993,
       -2.41226302,  7.14115408,  5.69417574,  3.76452241, -5.24869892,
        1.98580057, -0.36002168,  5.19691377,  2.65489581,  3.39040647,
        1.55524898, -0.2964854 ,  0.98130248, -2.0658335 , -0.38454255,
        1.66037523,  2.94015167, -4.06030185, -1.23025276, -2.54727065,
       -2.87069184, -0.39091194,  1.41121133, -3.1444194 ,  1.85588656,
       -2.83880608,  0.20119464,  0.72829149, -1.60646217, -2.95590696,
        1.0541075 , -0.36100367, -1.06143469,  3.18970542, -0.11674936,
        2.12855828,  0.72626136, -0.22817433,  1.77043823, -0.44897396])}"
38,s3://p8-data-2023/Test/Rambutan/146_100.jpg,Rambutan,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.01378033, 3.32243991, 0.0296491 , ..., 0.04434155, 0.01747062,
       0.24707094])}","{'type': 1, 'size': None, 'indices': None, 'values': array([ -3.77534079,   7.90416863,  -2.11918661,  -4.32678763,
        -4.11734698,   3.0151161 ,  -3.50296422,   0.38972015,
       -12.65874876,   2.89601504,  -3.29344319,   4.09607049,
         1.34927507,  -0.39846169,  -3.41467534,  -1.40656683,
         4.46441821,  -0.3995053 ,   2.56468638,  -0.76450145,
        -3.8017006 ,   3.9431323 ,   5.62517502,  -2.81073607,
        -1.98952178,   5.24322065,  -2.87992336,   0.34506895,
         0.32575174,  -1.15747926,   1.27632254,   1.61593246,
         1.59825766,  -1.12536462,   2.28948498,  -3.59447205,
        -0.88820471,  -0.17397965,  -1.19120152,  -1.92952544,
         0.71172371,   0.20534586,  -0.1195802 ,   0.03463946,
         1.73280519,  -1.59177281,  -0.65823793,  -1.64731417,
         0.05903198,  -0.10844941])}"
39,s3://p8-data-2023/Test/Nectarine/71_100.jpg,Nectarine,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.42548636, 0.        , 0.        , ..., 0.        , 0.        ,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  4.83087483,  -0.10789172,  -4.10693498, -13.58793932,
         1.32432979,   1.91698212,  -5.69234239,   3.29728995,
        -4.0996796 ,   1.1664168 ,   0.17687783,  -0.60189206,
         2.15293305,   2.4072906 ,  -0.89783217,  -0.25326053,
        -5.77392346,   2.4571257 ,   1.76383839,   2.22328089,
        -0.69868237,   1.50843679,   3.90898022,  -0.3963365 ,
         0.50414552,   1.51514573,  -0.5667255 ,  -1.70435361,
         0.92776985,  -3.35582176,  -0.14419397,   1.04281874,
        -0.56079594,  -2.88956859,   2.06568365,  -2.24017727,
         1.04346225,  -0.02160185,  -0.61361264,  -2.65997332,
         0.45353101,   0.74189424,  -1.24491667,   1.48373781,
         0.38114098,  -1.28620644,  -0.91207566,  -0.45037823,
        -1.19384015,  -0.98896453])}"
40,s3://p8-data-2023/Test/Pear Forelle/r2_166_100.jpg,Pear Forelle,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.03713454, 0.        , 0.        , ..., 0.        , 0.02902119,
       0.        ])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-0.61795033, -3.70853054, -9.39972618, -6.67125612,  5.92011438,
        4.29599918, -3.06384661, -2.31150157, -4.68638539,  0.24080855,
       -3.74368235,  8.16231221,  5.85003477,  3.67633607, -6.55042742,
        0.48136235, -5.54308101,  1.0687282 , -0.18906323,  5.75151099,
       -1.17020221, -0.25185658,  3.7157196 , -0.62086854,  0.01812295,
        4.46360644,  1.50200883,  1.50768102,  1.65864931, -0.13553973,
        0.13902896,  0.89711891,  3.54114802, -2.76777528,  3.07161181,
        0.04996414,  1.65137107, -0.8074964 ,  0.26354851, -0.8678688 ,
       -0.45507919,  0.08257446,  0.66795976,  1.11320998,  0.74429987,
       -2.80762328,  0.60289372, -0.98990295, -1.55539172,  0.54046011])}"
41,s3://p8-data-2023/Test/Pear Forelle/227_100.jpg,Pear Forelle,"{'type': 1, 'size': None, 'indices': None, 'values': array([2.09475279, 0.        , 0.        , ..., 0.03974672, 0.05009149,
       0.00621072])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  0.20501606,   2.13451685,  -6.89468545, -13.09467584,
         4.09031203,   5.34030093, -11.03396006,   4.67851472,
        -5.18534669,  -0.83311328,  -7.84709303,   3.66425779,
         0.93302309,   0.80961643,   0.3947945 ,  -3.46136921,
        -1.81090354,   4.11413898,   0.9641265 ,   4.45344742,
         0.81532856,  -0.08611496,   4.26978046,  -1.99008495,
        -0.45638263,   2.48152152,   2.00131387,   1.97333786,
         1.52754737,  -2.02152805,   1.42639576,  -0.40285482,
         2.01239157,  -3.16856047,   0.96301164,  -1.339105  ,
        -3.26695143,  -1.14401093,   1.59552304,  -1.31278556,
         0.85457903,   4.52545623,  -1.78412776,   0.70263769,
         2.67167442,   1.55437227,   0.14525343,   0.52037798,
         0.27190139,   1.45746563])}"
42,s3://p8-data-2023/Test/Ginger Root/85_100.jpg,Ginger Root,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.09799345, 0.        , 2.22339654, ..., 0.        , 0.75855416,
       0.58665562])}","{'type': 1, 'size': None, 'indices': None, 'values': array([-6.95017272,  5.79258217,  0.8452959 , -3.20337012,  1.15991055,
        8.3390428 , -0.86347814,  4.77756271, -5.28923443,  2.47527207,
       -5.01419872,  0.86937486,  6.79180912, -3.06308503, -1.58922333,
        2.6469997 , -6.64350024,  0.83304897,  0.47319175,  3.83112848,
        1.3300317 , -0.03651965,  6.13736766,  0.03521989,  5.13142697,
       -0.64749551, -1.49065826, -1.92164671,  0.98199454, -0.15191168,
       -0.02348758, -0.2441847 , -0.42873006, -3.30470082,  1.09961801,
       -2.96394311,  0.39913066, -1.39483638,  1.11961833,  0.19211611,
        1.69366104,  1.50227164, -0.276559  ,  0.65321717,  0.87941608,
       -0.27238127, -2.65651265, -0.1745279 ,  0.53065318,  2.01848687])}"
43,s3://p8-data-2023/Test/Beetroot/r2_89_100.jpg,Beetroot,"{'type': 1, 'size': None, 'indices': None, 'values': array([0.06560993, 0.        , 0.04026594, ..., 0.        , 0.06906755,
       0.05622371])}","{'type': 1, 'size': None, 'indices': None, 'values': array([  1.62703561,   5.46659386, -11.19398431,  -6.10511059,
         6.63023399,   4.14867732,   0.99210358,   1.4184242 ,
        -6.5745205 ,  -0.21435523,  -3.87073762,   0.21324739,
         4.07732824,   2.82868207,   1.10428308,  -1.45135415,
        -0.9180613 ,  -0.47041706,   0.68328761,  -0.01617369,
        -0.74947213,   0.01389661,   4.82519656,  -1.10713136,
        -1.49216932,   2.53648147,  -0.67110374,  -0.99305119,
        -2.1914861 ,  -2.23549441,  -0.60893263,   1.84546524,
         2.6666891 ,  -4.47545254,  -2.13452233,  -0.99422786,
        -1.18848769,   0.4164091 ,   1.67396782,  -1.61340403,
         4.42134158,  -0.64098028,  -3.01312281,   1.60907169,
         2.30816211,  -0.16212067,  -2.21782737,   0.48141431,
         0.65436391,  -0.03210147])}"
